#Name: kind
#Label: Kind
#Description: View the kind of instructions.
1	1	00000630	 kind=IS_MEM|IS_STORE|IS_INT
1	1	00000634	 kind=IS_CONTROL
1	2	00000668	 kind=IS_MEM|IS_LOAD|IS_INT
1	2	0000066c	 kind=IS_INT|IS_ALU
1	2	00000670	 kind=IS_MEM|IS_LOAD|IS_INT
1	2	00000674	 kind=IS_INT|IS_ALU
1	2	00000678	 kind=IS_COND|IS_CONTROL
1	3	00000638	 kind=IS_MEM|IS_LOAD|IS_INT
1	3	0000063c	 kind=IS_INT|IS_ALU
1	3	00000640	 kind=IS_MEM|IS_LOAD|IS_INT
1	3	00000644	 kind=IS_INT|IS_ALU
1	3	00000648	 kind=IS_MEM|IS_LOAD|IS_INT
1	3	0000064c	 kind=IS_MEM|IS_LOAD|IS_INT
1	3	00000650	 kind=IS_INT|IS_ALU
1	3	00000654	 kind=IS_MEM|IS_LOAD|IS_INT
1	3	00000658	 kind=IS_MEM|IS_STORE|IS_INT
1	3	0000065c	 kind=IS_MEM|IS_LOAD|IS_INT
1	3	00000660	 kind=IS_INT|IS_ALU
1	3	00000664	 kind=IS_MEM|IS_STORE|IS_INT
1	4	0000067c	 kind=IS_MEM|IS_LOAD|IS_INT
1	4	00000680	 kind=IS_INT|IS_ALU
1	4	00000684	 kind=IS_MEM|IS_LOAD|IS_INT
1	4	00000688	 kind=IS_INT|IS_ALU
1	4	0000068c	 kind=IS_MEM|IS_LOAD|IS_INT
1	4	00000690	 kind=IS_MEM|IS_STORE|IS_INT
1	4	00000694	 kind=IS_INT|IS_ALU
1	4	00000698	 kind=IS_INT|IS_ALU
1	4	0000069c	 kind=IS_MEM|IS_LOAD|IS_INT
1	4	000006a0	 kind=IS_CONTROL|IS_RETURN
2	1	00000548	 kind=IS_MEM|IS_STORE|IS_INT
2	1	0000054c	 kind=IS_INT|IS_ALU
2	1	00000550	 kind=IS_INT|IS_ALU
2	1	00000554	 kind=IS_MEM|IS_STORE|IS_INT
2	1	00000558	 kind=IS_MEM|IS_STORE|IS_INT
2	1	0000055c	 kind=IS_INT|IS_ALU
2	1	00000560	 kind=IS_MEM|IS_STORE|IS_INT
2	1	00000564	 kind=IS_INT|IS_ALU
2	1	00000568	 kind=IS_MEM|IS_LOAD|IS_INT
2	1	0000056c	 kind=IS_INT|IS_ALU
2	1	00000570	 kind=IS_MEM|IS_STORE|IS_INT
2	1	00000574	 kind=IS_MEM|IS_LOAD|IS_INT
2	1	00000578	 kind=IS_INT|IS_ALU
2	1	0000057c	 kind=IS_MEM|IS_STORE|IS_INT
2	1	00000580	 kind=IS_CONTROL
2	2	000005c0	 kind=IS_MEM|IS_LOAD|IS_INT
2	2	000005c4	 kind=IS_MEM|IS_LOAD|IS_INT
2	2	000005c8	 kind=IS_MEM|IS_LOAD|IS_INT
2	2	000005cc	 kind=IS_INT|IS_ALU
2	2	000005d0	 kind=IS_COND|IS_CONTROL
2	3	00000584	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	00000588	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	0000058c	 kind=IS_INT|IS_ALU
2	3	00000590	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	00000594	 kind=IS_INT|IS_ALU
2	3	00000598	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	0000059c	 kind=IS_INT|IS_ALU
2	3	000005a0	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	000005a4	 kind=IS_INT|IS_ALU
2	3	000005a8	 kind=IS_MEM|IS_STORE|IS_INT
2	3	000005ac	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	000005b0	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	000005b4	 kind=IS_INT|IS_ALU
2	3	000005b8	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	000005bc	 kind=IS_MEM|IS_STORE|IS_INT
2	4	000005d4	 kind=IS_MEM|IS_LOAD|IS_INT
2	4	000005d8	 kind=IS_MEM|IS_LOAD|IS_INT
2	4	000005dc	 kind=IS_INT|IS_ALU
2	4	000005e0	 kind=IS_MEM|IS_STORE|IS_INT
2	4	000005e4	 kind=IS_MEM|IS_LOAD|IS_INT
2	4	000005e8	 kind=IS_INT|IS_ALU
2	4	000005ec	 kind=IS_INT|IS_ALU
2	4	000005f0	 kind=IS_INT|IS_ALU
2	4	000005f4	 kind=IS_MEM|IS_LOAD|IS_INT
2	4	000005f8	 kind=IS_CONTROL|IS_RETURN
